"spec","long","lat","bio1","bio12","bio15","bio16","bio18","bio5","bio6","bio8"
"cryptantha_7",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"cryptantha_7",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_7",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_7",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_7",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_7",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_7",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_7",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_7",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_7",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_7",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_7",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_7",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_7",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"cryptantha_7",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"cryptantha_7",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_7",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_7",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_7",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_7",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_7",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_7",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_7",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_7",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_7",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"cryptantha_7",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_7",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_7",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_8",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_8",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_8",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_8",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_8",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_8",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_8",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_8",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_8",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_8",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_8",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_8",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_8",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_8",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_8",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"cryptantha_8",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_8",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"cryptantha_8",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_8",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"cryptantha_8",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_8",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_8",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_8",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_8",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_8",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_8",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_8",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_8",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"cryptantha_8",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_8",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"cryptantha_8",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_8",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_8",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_8",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_8",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_8",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_8",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_8",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_8",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_8",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_8",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_8",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_8",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_8",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_8",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_8",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_8",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_8",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"cryptantha_8",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_8",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_8",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_8",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_9",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_9",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_9",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_9",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_9",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_9",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"cryptantha_9",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_9",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_9",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_9",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_9",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_9",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_9",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_9",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_9",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"variegata_9",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_9",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_9",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_9",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_9",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_9",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_9",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_9",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_9",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_9",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_9",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_9",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_9",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_9",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_9",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"cryptantha_9",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_9",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"cryptantha_9",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_9",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_9",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"cryptantha_9",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_9",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"cryptantha_9",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_9",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_9",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_9",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_9",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_9",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_9",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_9",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_9",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_9",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"cryptantha_9",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_9",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_9",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_9",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_9",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_10",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"cryptantha_10",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_10",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_10",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_10",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"cryptantha_10",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_10",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_10",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_10",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_10",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_10",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_10",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_10",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_10",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_10",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"cryptantha_10",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"cryptantha_10",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_10",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_10",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_10",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_10",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_10",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_10",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_10",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_10",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_10",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_10",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_10",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_10",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_10",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_10",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_10",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_10",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_10",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_10",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_10",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_10",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_10",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_10",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"cryptantha_10",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_10",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_10",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_10",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_10",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_10",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_10",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_10",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"cryptantha_10",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_10",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_10",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_10",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_10",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_11",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"cryptantha_11",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_11",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"cryptantha_11",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"cryptantha_11",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_11",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_11",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_11",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_11",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_11",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_11",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_11",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_11",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_11",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_11",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"variegata_11",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_11",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_11",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_11",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_11",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_11",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_11",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"cryptantha_11",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_11",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_11",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"cryptantha_11",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_11",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_11",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_11",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_11",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_11",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_11",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_11",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_11",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_11",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_11",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_11",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_11",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_11",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_11",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_11",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_11",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"cryptantha_11",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_11",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_11",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_11",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_11",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_11",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_11",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_11",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_11",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_11",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_12",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_12",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_12",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_12",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_12",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_12",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_12",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_12",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_12",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_12",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_12",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_12",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_12",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_12",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_12",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"variegata_12",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"cryptantha_12",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_12",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_12",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_12",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_12",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_12",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_12",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_12",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_12",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_12",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_12",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_12",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_12",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_12",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_12",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_12",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_12",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_12",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"cryptantha_12",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_12",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"cryptantha_12",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_12",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_12",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_12",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_12",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"cryptantha_12",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_12",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_12",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"cryptantha_12",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_12",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_12",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_12",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_12",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"cryptantha_12",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_12",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_12",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_13",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
